age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,date,latitude,longitude,id,contact_month,contact_year,contactado_previamente,Income,Kidhome,Teenhome,Dt_Customer,NumWebVisitsMonth,hoja_origen
58.0,retired,married,high.school,no,no,no,cellular,144,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2018-11-19,41.61,-79.138,5cc77322-3ab8-4bd7-a672-a70e58f48794,11.0,2018.0,False,20446,2,1,2014-10-25,9,2014
79.0,retired,married,unknown,no,no,no,cellular,86,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2018-01-01,39.133,-95.739,db745926-bf81-4039-90df-8bb91f4d2b53,1.0,2018.0,False,148795,0,0,2014-11-17,27,2014
37.0,technician,married,professional.course,no,yes,no,cellular,190,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2017-11-12,28.981,-90.731,22d14b72-e44e-4b6f-bdcd-1d70d4e33bfc,11.0,2017.0,False,92938,1,0,2014-06-29,18,2014
37.0,technician,married,professional.course,no,yes,no,cellular,100,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no,2018-09-28,38.587,-68.84,d8679f28-96a3-4779-911f-78af8d18c87d,9.0,2018.0,False,26760,0,1,2014-09-03,13,2014
24.0,student,single,high.school,no,no,no,cellular,355,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes,2018-05-15,47.837,-109.649,bc3594d6-3f1e-4d23-b9f9-0cdc2aedef65,5.0,2018.0,False,68329,2,2,2014-08-21,2,2014
74.0,retired,married,high.school,no,no,no,cellular,472,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2015-01-07,38.655,-104.382,eca064eb-b5da-419d-92c9-b2528415e2f3,1.0,2015.0,False,160404,0,0,2014-04-23,23,2014
54.0,admin.,divorced,high.school,no,yes,no,cellular,131,2,4,1,success,-2.9,92.201,-31.4,0.883,5076.2,yes,2018-07-24,48.674,-91.529,ffcfa5d2-3ecc-4551-8bab-2e2e3a452323,7.0,2018.0,True,49274,0,1,2014-04-22,8,2014
74.0,retired,married,high.school,no,no,no,cellular,174,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2017-06-29,44.933,-114.549,ed7d67b1-825a-4a0b-bd50-92156748ca87,6.0,2017.0,False,36852,0,0,2014-10-15,3,2014
74.0,retired,married,high.school,no,yes,no,cellular,1452,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,yes,2016-01-18,28.919,-71.92,00cc627b-7a65-4a64-b24f-e2a212e0cc63,1.0,2016.0,False,94794,2,1,2014-01-03,16,2014
58.0,unemployed,divorced,professional.course,no,no,yes,cellular,142,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2019-06-14,29.699,-92.299,90b55a18-6bc7-4958-8c27-81580f4be60f,6.0,2019.0,False,68665,0,1,2014-11-21,5,2014
74.0,retired,married,high.school,no,no,no,cellular,135,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2015-03-25,34.574,-114.368,3129340e-f72a-4090-9dd5-a709f0b19590,3.0,2015.0,False,149457,0,1,2014-03-10,18,2014
42.0,unemployed,married,unknown,no,yes,yes,cellular,250,4,4,2,success,-2.9,92.201,-31.4,0.883,5076.2,yes,2019-10-21,36.867,-116.349,c0483bf8-0818-497e-99d2-925738941586,10.0,2019.0,True,95257,2,2,2014-10-11,11,2014
35.0,admin.,single,university.degree,no,yes,no,cellular,789,1,999,0,nonexistent,-2.9,92.201,-31.4,4.857,5076.2,no,2017-04-13,25.522,-84.388,7eead72f-4811-4768-87ac-c0d8b9fcc65a,4.0,2017.0,False,45354,2,2,2014-09-06,13,2014
31.0,technician,divorced,professional.course,no,yes,no,cellular,310,2,999,1,failure,-2.9,92.201,-31.4,4.857,5076.2,yes,2017-12-23,34.154,-92.757,4eab7c98-160e-436c-aa66-1d3c892e5c14,12.0,2017.0,False,68041,0,1,2014-09-17,20,2014
36.0,admin.,single,university.degree,no,yes,no,telephone,338,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes,2015-03-31,28.309,-124.277,afaf8321-0ac9-4686-a611-fd1d5617ce86,3.0,2015.0,False,54238,1,0,2014-03-19,31,2014
35.0,admin.,single,university.degree,no,yes,no,cellular,116,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2015-08-24,24.936,-124.526,a0f91f72-cd35-4217-b880-7d279e3fc238,8.0,2015.0,False,127289,1,0,2014-03-25,10,2014
60.0,entrepreneur,married,unknown,no,no,no,cellular,130,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2015-09-22,39.366,-123.063,de4905bd-98c3-425b-9dd3-6747e9bb6d84,9.0,2015.0,False,140872,1,0,2014-02-24,12,2014
35.0,admin.,single,university.degree,no,no,no,cellular,250,1,999,1,failure,-2.9,92.201,-31.4,0.883,5076.2,no,2019-03-15,25.592,-88.056,53af16ae-4dec-4bbc-9b9f-0e7322d7c859,3.0,2019.0,False,74492,0,1,2014-09-12,16,2014
35.0,admin.,single,university.degree,no,yes,yes,cellular,471,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no,2018-03-07,36.401,-78.189,0dca42bb-6631-4dc9-8444-05c9af313e08,3.0,2018.0,False,125193,2,1,2014-10-28,30,2014
25.0,technician,single,university.degree,no,yes,no,telephone,256,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes,2019-08-01,36.862,-86.573,42aa58a5-b353-4c41-bf87-6ba750705ab8,8.0,2019.0,False,173419,1,0,2014-04-02,28,2014
44.0,admin.,married,university.degree,no,yes,no,cellular,254,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes,2015-08-01,41.442,-110.003,5cdf8251-2daa-4a97-8b3d-48eb02f2f4ae,8.0,2015.0,False,87729,2,1,2014-11-06,3,2014
76.0,retired,married,basic.4y,no,yes,no,cellular,550,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes,2019-11-30,46.787,-103.208,3d4180e2-a0d1-41e7-8ecf-7d813c391937,11.0,2019.0,False,139240,0,2,2014-12-30,3,2014
76.0,retired,married,basic.4y,no,yes,no,cellular,345,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes,2015-05-09,46.296,-88.451,8a1c09d5-b863-43c0-b5f7-accc73290901,5.0,2015.0,False,158326,0,0,2014-02-25,18,2014
32.0,technician,single,professional.course,no,no,no,cellular,169,2,999,0,nonexistent,-2.9,92.201,-31.4,4.857,5076.2,no,2016-02-02,44.254,-95.787,d1f586a9-78f2-4987-8d24-b52d84363fe2,2.0,2016.0,False,124605,2,1,2014-06-02,13,2014
46.0,housemaid,married,high.school,no,yes,no,cellular,358,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes,2017-08-24,29.764,-79.094,e8675913-30f2-4eb8-ada6-450907dab1fb,8.0,2017.0,False,14650,2,0,2014-10-04,22,2014
29.0,admin.,single,university.degree,no,yes,no,cellular,107,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no,2019-01-22,36.031,-103.608,8c4fb7fb-31d0-4949-8256-55eae106edb8,1.0,2019.0,False,91115,0,0,2014-02-12,8,2014
38.0,admin.,single,university.degree,no,yes,no,cellular,116,1,999,0,nonexistent,-2.9,92.201,-31.4,4.857,5076.2,no,2015-02-01,31.701,-76.327,3cd13431-6704-47b6-bf25-f7a5d1db8804,2.0,2015.0,False,172169,1,1,2014-05-28,27,2014
51.0,technician,married,professional.course,no,yes,no,telephone,115,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no,2018-01-22,29.431,-117.337,7c81baaa-989e-4b5e-bf48-185a08c917a9,1.0,2018.0,False,149932,2,2,2014-11-09,11,2014
82.0,retired,married,university.degree,no,no,no,cellular,79,2,999,2,failure,-2.9,92.201,-31.4,4.857,5076.2,no,2015-02-07,38.434,-79.514,84dbdb07-41ee-47c8-8a93-0ee6b6e1d232,2.0,2015.0,False,146338,1,2,2014-03-20,26,2014
33.0,blue-collar,married,basic.9y,no,no,no,cellular,79,1,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,yes,2016-08-20,30.032,-104.464,566e529f-2ae5-4081-a1d5-1be3351b2a2f,8.0,2016.0,False,177199,0,0,2014-06-12,12,2014
38.0,admin.,single,university.degree,no,yes,no,cellular,140,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no,2015-07-09,34.615,-112.546,71cd2c95-e181-4544-9f3f-629569029a8d,7.0,2015.0,False,176868,2,2,2014-05-08,8,2014
32.0,technician,single,professional.course,no,yes,no,telephone,107,2,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,no,2018-12-18,38.393,-104.336,304ed5f5-c37f-465b-9e9f-5ff7ab476da6,12.0,2018.0,False,43565,2,0,2014-09-08,23,2014
32.0,admin.,married,university.degree,no,yes,yes,cellular,131,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no,2018-04-28,41.95,-85.034,d6b6bb85-529b-4dc7-9f4a-258c125607c5,4.0,2018.0,False,78577,1,2,2014-05-27,18,2014
36.0,admin.,single,university.degree,no,no,no,cellular,289,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes,2016-04-30,28.926,-67.601,f13d3c73-71bb-463a-bf2a-ebe05b14adb4,4.0,2016.0,False,76647,2,2,2014-02-24,16,2014
75.0,retired,married,basic.4y,no,no,yes,cellular,714,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes,2017-10-21,28.067,-80.625,81c66cdc-8ef4-407b-a130-b1da76f817ea,10.0,2017.0,False,112449,1,0,2014-04-17,1,2014
25.0,admin.,single,university.degree,no,yes,no,cellular,255,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes,2018-05-13,38.648,-123.203,cee3c377-e256-45f0-9302-0c8d9e13862e,5.0,2018.0,False,101363,1,2,2014-11-03,13,2014
34.0,admin.,married,university.degree,no,no,no,cellular,78,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no,2016-10-02,46.447,-110.718,9a426833-7d16-49af-9921-3e2fe5004502,10.0,2016.0,False,177316,0,2,2014-06-03,16,2014
34.0,admin.,married,university.degree,no,yes,no,cellular,258,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no,2019-07-27,49.299,-107.649,9df2f103-67df-47ad-af18-d76ff6fa240b,7.0,2019.0,False,156801,0,0,2014-06-23,3,2014
32.0,technician,single,professional.course,no,no,no,cellular,87,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes,2015-03-08,24.538,-95.964,3e99f8c8-5cf7-4863-b938-b4d2595e50ea,3.0,2015.0,False,144077,2,2,2014-05-07,31,2014
46.0,housemaid,married,high.school,no,yes,no,cellular,258,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no,2016-06-30,36.786,-78.936,3867e40b-ea7e-4907-a2b6-fab8140f9e57,6.0,2016.0,False,66824,0,2,2014-06-23,14,2014
45.0,housemaid,married,unknown,no,no,no,cellular,273,1,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,yes,2019-07-03,44.026,-122.786,430446f2-1a98-41b0-8550-ac000d4a2cee,7.0,2019.0,False,41557,0,0,2014-10-28,8,2014
32.0,unemployed,single,university.degree,no,yes,no,cellular,88,1,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,no,2019-10-25,35.343,-83.368,8d725ecb-fd83-433c-9776-2927fa4d1833,10.0,2019.0,False,44895,2,1,2014-01-11,13,2014
59.0,retired,married,basic.4y,no,yes,no,cellular,530,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes,2015-09-11,36.846,-94.896,6d45ccd9-d23c-4759-aacd-85dd6440f643,9.0,2015.0,False,92872,1,1,2014-10-22,2,2014
24.0,student,single,high.school,no,no,no,cellular,292,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no,2017-12-07,47.169,-114.021,3296c02d-c680-4f30-b24f-758348d01a8e,12.0,2017.0,False,176256,1,0,2014-11-01,23,2014
24.0,student,single,high.school,no,yes,no,cellular,456,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes,2015-12-12,28.476,-89.922,36632eac-8868-459f-86a9-7c74538425c3,12.0,2015.0,False,82343,2,1,2014-11-07,5,2014
41.0,services,single,university.degree,no,yes,no,cellular,142,1,4,2,success,-2.9,92.201,-31.4,0.881,5076.2,yes,2018-05-10,38.77,-79.489,f02efb00-9a8e-4b5b-b6de-beb017aa7175,5.0,2018.0,True,51164,1,1,2014-02-12,19,2014
41.0,services,single,university.degree,no,yes,no,cellular,325,1,999,0,nonexistent,-2.9,92.201,-31.4,4.856,5076.2,yes,2016-01-19,33.321,-81.539,6cdf6e76-2e65-46f2-956c-1f85248248e8,1.0,2016.0,False,97559,0,0,2014-01-03,27,2014
33.0,admin.,single,high.school,no,yes,no,cellular,1088,3,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes,2018-06-01,25.397,-82.584,74395a60-faf5-4f28-87b1-6d6cec02e5fb,6.0,2018.0,False,64338,0,1,2014-03-20,28,2014
48.0,unemployed,single,basic.9y,no,no,no,cellular,173,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no,2015-09-30,40.252,-74.518,6fb82641-e21a-4569-81ce-ccc8c67ae477,9.0,2015.0,False,94209,1,0,2014-03-20,1,2014
54.0,technician,married,university.degree,no,yes,no,cellular,325,1,4,1,success,-2.9,92.201,-31.4,0.881,5076.2,no,2017-02-22,34.946,-75.209,35a2493c-4c16-43c1-834c-d86177a3889f,2.0,2017.0,True,34173,0,2,2014-01-07,18,2014
73.0,retired,married,basic.4y,no,no,no,cellular,453,1,999,0,nonexistent,-2.9,93.918,-31.4,0.881,5076.2,yes,2018-10-05,34.938,-74.481,512ec110-26eb-437e-9aad-7796d6f9005e,10.0,2018.0,False,22232,0,1,2014-01-31,12,2014
41.0,entrepreneur,married,university.degree,no,no,yes,cellular,295,2,4,2,success,-2.9,92.201,-31.4,4.857,5076.2,yes,2019-03-17,33.594,-105.281,0c10a964-f165-423c-a36a-0e38408ae2a2,3.0,2019.0,True,126831,2,0,2014-12-17,10,2014
73.0,retired,married,basic.9y,no,no,no,cellular,239,1,15,1,success,-2.9,92.201,-31.4,0.881,5076.2,no,2015-01-23,28.916,-101.507,cdb6d509-f2f8-4b6b-b880-c0b374063a4f,1.0,2015.0,True,98543,0,1,2014-10-27,28,2014
58.0,admin.,married,university.degree,no,no,no,telephone,121,2,999,0,nonexistent,-2.9,92.201,-31.4,4.857,5076.2,no,2015-04-29,34.828,-98.568,cce856de-16a4-41eb-ac53-147e1c0a3aa8,4.0,2015.0,False,111026,1,2,2014-08-04,5,2014
73.0,retired,married,basic.4y,no,yes,no,cellular,305,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no,2019-05-29,46.14,-121.784,50518a89-422a-4973-8d22-a91efffc3ab5,5.0,2019.0,False,87865,0,0,2014-06-22,29,2014
23.0,student,single,high.school,no,yes,no,cellular,136,1,999,3,failure,-2.9,92.201,-31.4,0.881,5076.2,no,2015-02-28,28.885,-114.908,fe23e732-0b4b-4957-bfd9-082808cfe75c,2.0,2015.0,False,80567,0,0,2014-12-27,19,2014
36.0,management,married,university.degree,no,yes,no,cellular,100,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no,2018-09-19,29.863,-112.052,2a885cb7-91b6-4e77-96c2-586e0658ce1e,9.0,2018.0,False,33979,2,1,2014-04-22,26,2014
36.0,admin.,single,university.degree,no,yes,no,cellular,83,1,999,2,failure,-2.9,92.201,-31.4,0.881,5076.2,no,2018-11-02,28.551,-79.526,493ffe45-28ef-4c0a-bdb4-af94e6745274,11.0,2018.0,False,17557,0,1,2014-11-13,12,2014
28.0,admin.,single,university.degree,no,no,no,cellular,70,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no,2016-03-25,49.043,-87.89,d5c937bc-56af-4250-8776-a27a42b80bcc,3.0,2016.0,False,60317,2,0,2014-04-08,27,2014
33.0,blue-collar,married,basic.9y,no,no,no,cellular,99,1,999,2,failure,-2.9,92.201,-31.4,0.881,5076.2,no,2016-01-24,37.339,-118.124,27952a43-a6e8-4bbf-a0db-8f4b864003db,1.0,2016.0,False,111421,0,0,2014-10-09,18,2014
28.0,admin.,single,university.degree,no,no,no,cellular,262,1,4,2,success,-2.9,92.201,-31.4,0.881,5076.2,yes,2015-08-20,31.442,-74.722,bdb23ec2-fab4-4190-a08b-ec364eb2dd7e,8.0,2015.0,True,123028,2,1,2014-02-04,30,2014
28.0,admin.,single,university.degree,no,yes,no,cellular,119,1,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,no,2017-10-05,48.894,-103.147,f9dfa3bd-3d68-4a93-b7bd-c295d169134b,10.0,2017.0,False,23665,2,1,2014-10-23,10,2014
51.0,housemaid,married,unknown,no,yes,no,cellular,121,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no,2015-08-21,39.874,-96.685,43d25c00-f459-41f7-bf9e-7bbc8d919e28,8.0,2015.0,False,80594,2,2,2014-06-26,22,2014
28.0,admin.,married,university.degree,no,yes,no,cellular,140,1,999,1,failure,-2.9,92.201,-31.4,4.857,5076.2,no,2015-12-05,31.19,-122.773,2b92da14-132e-4e81-a507-fb336d7993cf,12.0,2015.0,False,117151,2,1,2014-09-01,22,2014
36.0,services,married,basic.9y,no,yes,no,cellular,215,1,999,1,failure,-2.9,92.201,-31.4,4.857,5076.2,yes,2017-01-07,27.363,-122.942,3621398e-5d7c-4e3b-9b70-b07c9f2ce7a1,1.0,2017.0,False,168749,2,1,2014-12-10,7,2014
51.0,housemaid,married,unknown,no,yes,yes,cellular,268,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes,2018-11-17,34.483,-106.183,0809cb69-2cfb-49e4-a016-e068761ca4c0,11.0,2018.0,False,158327,0,2,2014-04-29,20,2014
36.0,services,married,basic.9y,no,yes,no,cellular,221,1,4,1,success,-2.9,92.201,-31.4,0.881,5076.2,yes,2016-02-11,45.889,-105.096,9f9cbd8b-ac04-4556-8419-166eb21c4c41,2.0,2016.0,True,64822,1,0,2014-06-16,23,2014
59.0,unemployed,married,professional.course,no,yes,no,cellular,378,2,999,1,failure,-2.9,92.201,-31.4,4.857,5076.2,no,2019-10-18,41.265,-86.252,4a7412e2-51f5-48de-b9a4-9f0b5aa5652b,10.0,2019.0,False,60387,2,2,2014-03-11,2,2014
29.0,admin.,single,high.school,no,yes,no,cellular,140,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no,2019-07-27,31.36,-124.645,780f66a8-ee57-458b-b39e-fc67bfb49ff6,7.0,2019.0,False,51983,0,1,2014-01-16,7,2014
29.0,admin.,single,high.school,no,no,no,cellular,384,1,4,3,success,-2.9,92.201,-31.4,0.881,5076.2,no,2015-09-16,34.607,-101.256,e3ed25e0-0ed9-498f-8d02-9203c72410d3,9.0,2015.0,True,166810,2,1,2014-07-02,14,2014
30.0,self-employed,married,university.degree,no,yes,yes,cellular,390,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no,2016-06-21,45.595,-104.016,981fa7dc-f964-4f5c-8e0a-e6eb2ae6fec3,6.0,2016.0,False,149362,0,1,2014-11-12,32,2014
29.0,admin.,single,high.school,no,no,no,cellular,88,1,999,2,failure,-2.9,92.201,-31.4,4.857,5076.2,no,2016-06-07,30.927,-112.258,3b53b85b-d571-4ace-87c9-c29e593d265e,6.0,2016.0,False,73218,0,0,2014-10-14,3,2014
73.0,retired,married,basic.4y,no,yes,yes,cellular,135,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no,2018-02-23,47.387,-90.27,0df76237-ffe5-4727-958c-4919432d9f0a,2.0,2018.0,False,28920,0,2,2014-10-01,19,2014
27.0,blue-collar,unknown,high.school,no,no,no,cellular,192,1,4,1,success,-2.9,92.201,-31.4,4.857,5076.2,yes,2016-08-04,29.927,-70.295,bbe07880-bbad-4719-ad12-d5298f7b9a59,8.0,2016.0,True,92290,1,1,2014-06-16,3,2014
29.0,admin.,single,high.school,no,no,no,cellular,130,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes,2015-10-29,29.587,-100.013,6ca42bfd-c8c8-458a-a152-7372e0accc58,10.0,2015.0,False,138240,0,1,2014-06-10,6,2014
59.0,retired,married,university.degree,no,no,no,cellular,233,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes,2018-04-08,24.804,-88.268,b0a0e739-09a2-4873-a56d-b84cdbb0dd1e,4.0,2018.0,False,71890,0,2,2014-06-21,19,2014
29.0,admin.,single,high.school,no,yes,no,cellular,121,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no,2019-01-27,45.205,-104.668,22fe7855-640e-4ef5-910f-dcd76fb81a8e,1.0,2019.0,False,31803,0,0,2014-12-28,6,2014
31.0,admin.,married,university.degree,no,yes,no,cellular,353,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes,2019-01-22,35.149,-103.377,ae926fd7-d525-4340-8419-c5ae25112ac3,1.0,2019.0,False,131735,1,1,2014-11-19,31,2014
33.0,admin.,single,high.school,no,yes,no,cellular,182,2,999,1,failure,-2.9,92.201,-31.4,0.881,5076.2,yes,2015-07-04,28.377,-86.471,4aa683d8-ceb0-428d-91ed-ef56ee2b584a,7.0,2015.0,False,29721,0,2,2014-08-24,3,2014
48.0,admin.,divorced,university.degree,no,yes,no,cellular,103,1,4,1,success,-2.9,92.201,-31.4,0.881,5076.2,no,2017-01-17,29.331,-89.837,3d33bead-9c77-460f-acb4-2dc7cde7be74,1.0,2017.0,True,137340,0,2,2014-12-31,11,2014
43.0,admin.,single,high.school,no,yes,no,cellular,231,3,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes,2018-02-09,25.832,-116.065,1a744411-ff25-4fea-a84f-47fe8b1ab956,2.0,2018.0,False,156417,2,1,2014-10-17,22,2014
54.0,unemployed,married,university.degree,no,no,no,telephone,122,3,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no,2016-05-10,43.142,-89.634,0564faa0-b77a-43a1-978f-95f0adf2b155,5.0,2016.0,False,27756,0,0,2014-06-02,23,2014
44.0,entrepreneur,married,basic.4y,no,unknown,unknown,cellular,111,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no,2018-08-07,49.273,-120.35,c697fbd4-16f6-4abb-be37-0a7ebeeb19d1,8.0,2018.0,False,39549,2,1,2014-08-07,20,2014
46.0,blue-collar,married,professional.course,no,no,no,telephone,255,3,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no,2015-02-28,28.397,-70.433,815c41c2-d076-4d5b-8166-0d97ece0ea4f,2.0,2015.0,False,137547,0,2,2014-05-07,19,2014
35.0,services,single,university.degree,no,unknown,unknown,cellular,419,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no,2019-06-02,47.759,-72.528,d4b71eb5-a2bf-4c78-aaff-f97e97f143e1,6.0,2019.0,False,115242,2,1,2014-07-21,3,2014
36.0,management,married,university.degree,no,no,no,cellular,1225,2,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no,2016-04-04,37.804,-77.951,e35aa36b-2298-4337-a5b5-5771961ef91d,4.0,2016.0,False,54200,1,0,2014-08-15,18,2014
40.0,blue-collar,divorced,basic.9y,no,no,no,cellular,54,1,999,1,failure,-2.9,92.201,-31.4,4.857,5076.2,no,2015-11-08,42.98,-124.355,d9745972-c52f-4ba7-b7f6-b7ac4e2a7e35,11.0,2015.0,False,158679,1,1,2014-11-28,5,2014
36.0,management,married,university.degree,no,no,no,telephone,328,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes,2015-11-23,45.713,-96.663,fbd6c61c-2aa4-4d40-885f-f292dec246cb,11.0,2015.0,False,125494,1,0,2014-06-06,1,2014
52.0,admin.,married,university.degree,no,no,no,cellular,268,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no,2018-08-07,48.695,-69.039,c29fae01-d165-4c21-aeb9-2db8cec49edf,8.0,2018.0,False,56504,0,1,2014-03-19,25,2014
38.0,technician,married,professional.course,no,no,no,cellular,923,1,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,yes,2018-04-05,46.279,-75.361,99c5d585-183f-4afa-a06c-c0cd8685ed42,4.0,2018.0,False,51273,2,2,2014-01-23,26,2014
41.0,admin.,married,high.school,no,no,no,cellular,88,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no,2019-01-29,45.186,-70.442,9fea65e3-b657-4fb8-9a0a-af2e597c9bf1,1.0,2019.0,False,56316,1,2,2014-02-20,24,2014
27.0,student,single,high.school,no,no,no,cellular,131,1,3,2,success,-2.9,92.201,-31.4,0.884,5076.2,no,2019-05-24,33.908,-123.193,a4c4f910-d51b-4806-8d48-ea5a3c2c6712,5.0,2019.0,True,172738,0,1,2014-12-28,5,2014
38.0,admin.,single,high.school,no,yes,yes,cellular,167,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,yes,2015-07-21,42.851,-75.768,c98b1d7a-3712-4813-8b7e-4db144e19cb9,7.0,2015.0,False,33272,1,0,2014-10-02,3,2014
64.0,retired,married,university.degree,no,no,no,telephone,133,1,999,0,nonexistent,-2.9,92.201,-31.4,0.884,5076.2,no,2017-08-26,35.013,-81.299,831d0e5e-438e-408f-8329-dcbb7d025404,8.0,2017.0,False,179725,1,0,2014-06-11,13,2014
36.0,admin.,divorced,university.degree,no,no,no,cellular,559,1,5,1,success,-2.9,92.201,-31.4,4.857,5076.2,yes,2018-06-22,24.887,-75.61,3709046b-6824-4204-8b55-8dc5b3a5cfe4,6.0,2018.0,True,176214,1,1,2014-04-02,32,2014
36.0,admin.,divorced,university.degree,no,yes,no,cellular,146,2,999,2,failure,-2.9,92.201,-31.4,0.884,5076.2,yes,2016-03-26,45.656,-102.771,20f6fd0e-7856-4d7e-8499-005660967b97,3.0,2016.0,False,57092,0,0,2014-01-07,24,2014
37.0,technician,married,university.degree,no,yes,no,cellular,187,1,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,yes,2015-05-28,44.409,-107.491,2ab5370e-66ac-4b7c-b49b-0523b0fae331,5.0,2015.0,True,127281,0,1,2014-11-19,14,2014
65.0,retired,married,basic.6y,no,no,no,cellular,161,2,999,1,failure,-2.9,92.201,-31.4,0.884,5076.2,yes,2015-12-24,38.796,-77.931,6bfec6b1-f348-4299-81de-e60c02014fb1,12.0,2015.0,False,148833,2,1,2014-03-08,31,2014
36.0,admin.,married,university.degree,no,no,no,cellular,489,2,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,no,2016-03-09,39.763,-113.687,cd7853de-969d-4b89-92b5-fed02bb432e8,3.0,2016.0,True,155506,2,1,2014-11-06,14,2014
19.0,student,single,basic.9y,no,no,no,cellular,120,1,3,1,success,-2.9,92.201,-31.4,0.884,5076.2,no,2019-07-04,38.977,-97.489,e73bdedd-7781-4e83-996f-e3527d69a80a,7.0,2019.0,True,68360,0,0,2014-03-01,20,2014
40.0,blue-collar,married,high.school,no,yes,no,cellular,158,1,4,1,success,-2.9,92.201,-31.4,0.884,5076.2,no,2016-09-29,32.863,-85.971,e9bafc84-1c0b-4db7-9520-6df8dca62208,9.0,2016.0,True,138536,2,0,2014-08-28,26,2014
