Income,Kidhome,Teenhome,Dt_Customer,NumWebVisitsMonth,id,hoja_origen
26319,2,0,2014-05-19,17,2f2d1417-649b-4fcd-bb7e-1131aa2fe70b,2014
177715,1,2,2014-03-20,17,ade4d0fb-b94a-4445-aaa8-e4d34896d3c1,2014
12881,1,2,2014-01-12,18,dbcb9454-8b03-4749-9482-fda9fecd7512,2014
142628,2,2,2014-07-04,11,0135d242-36ca-4629-8e51-a47e372f8df0,2014
156614,0,0,2014-10-13,13,815823b6-1cc2-4303-8a78-ff536c6d1f57,2014
117950,2,1,2014-09-21,15,2ee9a17f-b0f9-4600-8a79-66d0765547e5,2014
77009,2,1,2014-07-03,4,677fc862-75fa-4920-a1e1-ec3cbd0bd077,2014
6593,2,0,2014-07-14,17,7a6ef652-e19a-46f5-8061-e057cdc23ae2,2014
50341,2,2,2014-08-24,7,312f253a-4182-4fb8-9a68-4bbe31bf9ad8,2014
147570,2,2,2014-08-16,23,d3fbf649-7c78-410d-b8b1-a5d0b86bceac,2014
176298,0,1,2014-01-13,32,60a37a8e-f290-41dd-968f-ff37eeb85de2,2014
104900,2,2,2014-12-16,27,ed80636b-98a6-4a8b-80da-f60cc7d402e0,2014
23530,1,0,2014-01-18,27,f748cebb-fd24-4a2f-b915-e2c08112681d,2014
83463,1,0,2014-04-10,17,c2d19536-74db-498a-add9-4765a3394133,2014
23841,1,0,2014-09-03,12,c707493f-0b20-47b0-8470-ed8869f5d2ae,2014
64951,2,1,2014-08-14,31,744a4afc-1f9c-433b-a95f-8baffdce4b7e,2014
74704,0,1,2014-09-12,16,adf6cd85-67d9-405d-94ec-90ad376dd10f,2014
130779,0,0,2014-07-19,3,6beaeefb-a937-4b00-a61d-5cbbbae5a999,2014
33402,0,2,2014-01-19,18,c4e4a64b-4833-4125-8e2e-e0143fed252e,2014
123010,2,1,2014-05-21,22,918ab698-39de-4e92-a240-e8b292eb9b94,2014
18377,1,1,2014-01-03,26,49543c17-8be6-4f30-91f3-b4bef4d003ef,2014
114272,0,2,2014-04-20,10,9534e252-f599-4cdc-8d32-00844038910e,2014
73124,0,0,2014-07-26,27,23e7bc89-fa6b-4ca2-9086-05f005ec03ae,2014
9616,1,2,2014-05-23,26,b7220157-2566-4065-884c-cc5f3fa1a776,2014
46148,2,2,2014-08-02,14,cb9c99e5-711d-43cf-9815-adf824ad6080,2014
116551,0,1,2014-09-21,4,57c980f1-52f9-4501-876b-4373c5d36972,2014
154829,0,1,2014-05-30,4,8e52cfc0-2540-42fb-a542-ec0392b328f5,2014
61174,0,2,2014-09-16,8,3c30b50b-ddff-4c2a-ba1d-dfc29810212b,2014
97264,1,2,2014-10-31,28,7dc86211-d77e-4743-977b-88debdc346f3,2014
39427,1,1,2014-05-19,14,a2db71f3-70f7-473a-84f6-1a59c255f2d2,2014
164223,2,0,2014-08-30,16,c733faed-d61a-46fa-8ebc-19e0fa527e42,2014
51223,2,2,2014-02-15,22,126b4fd4-2691-4545-9f37-50ac90029c44,2014
55106,1,0,2014-11-22,32,f6b63cf9-2764-4fa3-8839-929a5e337e53,2014
36973,0,0,2014-01-27,29,af4a2c1f-9544-4db7-af8d-adf03c85bbed,2014
88136,2,2,2014-08-01,9,a001845f-22d8-4ddc-992e-1384c2d6ea90,2014
132575,2,0,2014-04-23,24,626e6e88-6142-46f4-9242-064cd2e48200,2014
91942,2,1,2014-05-11,10,7332842b-1bb9-42c7-9f94-23984b4462af,2014
155545,0,1,2014-04-24,5,81ff4afd-f6e9-402b-be83-a0dce2fe501a,2014
34252,2,1,2014-03-19,10,500d425d-eb2b-47af-8b8b-aa520ba2d73b,2014
6712,0,2,2014-07-07,17,664baa34-6037-4d24-872e-82fa0f41692c,2014
68894,0,0,2014-05-06,29,8dad5f38-dfea-44a5-95ca-07ac198d153a,2014
72347,0,1,2014-07-14,8,cdc3c4d2-ea08-4f9d-be75-b49d555f6347,2014
100506,2,0,2014-10-12,30,dccce64b-094a-4901-86ed-0e3c6bef7ab7,2014
134875,2,2,2014-01-07,25,b99c1f39-a785-4dbf-afc4-b31c8435827a,2014
125411,0,2,2014-01-14,12,87803cba-5883-4993-8778-8a27c849a6da,2014
131021,1,0,2014-07-23,14,408173b2-903b-4cd0-9f9a-73d25f2b3dd6,2014
121792,2,0,2014-05-09,5,4a4d9dd4-d2fe-4f6b-ba9e-6380ee90fbd2,2014
61123,0,0,2014-12-15,23,a159d85c-235c-42db-92b0-52386f27a7d0,2014
61909,2,2,2014-08-05,6,4193cb9f-f63f-4bd1-a99b-5ef1723b3729,2014
21073,1,0,2014-11-23,30,0632e26a-7150-423d-8699-f850b72c0aeb,2014
167923,1,1,2014-12-04,13,0221f324-affd-493a-adaa-991b43eca106,2014
12254,2,0,2014-04-24,12,ae084ba3-f7e8-442b-bf82-4719525e28ea,2014
106368,2,2,2014-03-06,10,fe218cb1-f2d2-44ea-b0ab-fc7926e3314e,2014
179017,0,2,2014-06-17,2,96f2ea2d-ad27-4199-9381-f380cccbd5ec,2014
107666,0,0,2014-06-17,32,b0649dd2-6a56-432b-892e-d3fc362b87b8,2014
175044,0,2,2014-02-04,22,43e96b03-9574-402f-b473-7e606ce3556b,2014
161867,0,1,2014-02-26,31,fd4f9b7f-3c7e-4d9e-8012-59fb18b5f156,2014
169596,2,2,2014-01-21,27,90246db9-e560-4369-aead-620b854b7be4,2014
114829,1,1,2014-05-02,8,2910c6b9-7104-443d-b973-b1107ef5dbcb,2014
49611,2,0,2014-06-19,9,a8fece2a-a03d-461b-8de5-e5c49eb81fbc,2014
107992,2,0,2014-01-04,31,265dfb9c-ac4d-4b73-8f73-c5e23c6cc2e8,2014
177033,1,1,2014-06-05,18,e033d2e8-d656-4d35-8184-d3e2aff5f3c7,2014
15562,2,1,2014-03-14,27,57810c1d-b74f-4fe4-95d9-d0df2f239763,2014
140636,0,2,2014-06-11,28,918f1779-4a96-4676-8d27-7d280daac73d,2014
133943,1,0,2014-09-30,16,54ebd84c-7438-49bf-a38e-edd5d43151e8,2014
19840,2,2,2014-01-19,9,3cf6ed8a-de67-4344-8efa-895cf6429188,2014
49468,2,0,2014-07-01,25,d3785418-dabc-4aa7-ba58-f92f8ab47c66,2014
5968,2,2,2014-11-28,11,ea78d495-722d-4ca7-ae70-7c86e4d42d59,2014
129921,2,1,2014-11-10,26,ae4f4dc7-bea3-4b76-b13f-f69b5b0ab645,2014
69199,2,2,2014-08-03,7,1b6865af-990d-4d91-a0c1-423ff268aa31,2014
164223,1,1,2014-01-30,21,ec2e46c9-15ad-4043-968a-725d01b959a1,2014
117381,0,0,2014-05-22,21,0e7b4ffc-3675-4cbf-afd8-aa9cc6992877,2014
86468,2,0,2014-06-03,16,8e9bd6df-caff-442d-a801-127d85b3baa5,2014
82148,1,2,2014-10-19,10,bf72af49-b302-4cac-8f67-8295161b9b86,2014
108558,1,2,2014-11-05,12,368138aa-cf25-4d1e-9fe0-db2b628254eb,2014
171163,0,0,2014-02-23,5,64458bc4-5759-40a5-938e-a4e781e11b07,2014
172992,1,0,2014-12-07,27,2ef288f1-966c-4f77-b3ca-1d50bd3dead2,2014
169221,1,0,2014-07-01,1,ca287e6b-4b60-434d-b063-67c170741e94,2014
108459,1,2,2014-12-11,29,7e77342c-5d6f-4b95-bec7-f60300e264e4,2014
131651,0,0,2014-02-10,5,1b459b6e-cf9d-4dfb-910d-c33459c90fd1,2014
116467,2,1,2014-11-27,8,07b1d30c-aee4-482e-a141-2c96568a0cfd,2014
115338,2,1,2014-08-03,4,feb8fcf3-47a7-435c-8c5d-d11fa51509bf,2014
128943,2,1,2014-08-10,19,b8cbafaf-24d4-4e03-bc8a-c135ae7ba792,2014
96232,0,2,2014-11-10,28,54c8c073-25f9-48ab-be06-4710005cc6d3,2014
27180,0,0,2014-01-09,28,2bbdbcbd-1740-47ac-aea6-f47c26d63864,2014
155275,1,2,2014-12-09,16,da4bd0e6-b660-4392-988b-1e69e420a68b,2014
57664,2,0,2014-05-06,3,9d35ed04-2f8c-4e2f-aab6-a626d7e9c7d6,2014
98874,0,2,2014-04-12,20,f81c588f-a286-4b09-ab9a-a89747d24ed0,2014
51308,2,2,2014-12-19,2,235e2d06-3079-4032-91bb-e8adf4f70374,2014
113358,2,0,2014-10-07,26,38dc326a-0cad-4ee6-93df-be673ae021a5,2014
11324,1,0,2014-04-02,18,17a8e396-a3ce-4b84-a1e3-4611bb8c26b6,2014
62596,0,0,2014-09-18,19,cf744a68-f5a7-4be4-b60c-e9b11ed2ee4e,2014
74502,0,0,2014-01-13,17,32f2d0cc-16fa-43d5-9fdc-5e390b430a93,2014
175189,0,2,2014-03-26,19,1ed17d78-1464-4d7c-9db0-7d306b2d1350,2014
38840,1,2,2014-01-18,21,9d5f8699-ba9f-4d62-8342-ce419a41fc62,2014
135411,1,0,2014-10-30,11,e1eb0bfc-fadf-458a-822d-b1cbbee778dd,2014
109258,1,2,2014-08-26,14,f0f9b0c5-cc30-4737-aadd-a19986dbef5e,2014
133504,2,2,2014-12-06,27,2d220339-14a2-42f7-906d-a87e680486ea,2014
131518,0,1,2014-06-06,11,510410e2-1611-41de-b4a6-7d031d101e6d,2014
45309,2,2,2014-04-28,8,60a821c1-1442-47b1-815f-eae28838e647,2014
145844,0,2,2014-01-01,12,df3ec33a-3ec3-4093-82d6-c974fe5045c6,2014
93491,1,2,2014-04-14,4,17bc1eaf-2c02-4b47-8f93-cf25b2439ec7,2014
107786,2,2,2014-06-22,29,f8119b85-cf98-4b92-8096-d2059b7ce76d,2014
167949,1,2,2014-02-22,14,acd9dc9c-0e85-4b80-b818-9d3e54cd2f2c,2014
43322,0,0,2014-01-09,26,58aee365-5138-4dbe-a7d5-92f6e09ca545,2014
118458,1,2,2014-11-17,16,6bfd51ef-bb70-4071-b358-25c4357ff6e2,2014
98113,2,1,2014-07-16,17,37b85b78-e108-411a-8d8b-e3d733cc217c,2014
147038,1,1,2014-01-01,27,7c088513-f28a-4e11-92ae-3ef87a19890d,2014
76971,2,0,2014-07-07,32,8ed5fb52-417e-4dff-a301-1f68e61204a6,2014
25839,2,2,2014-05-16,10,a5c062dc-b4d4-4b4f-9eee-a20a2ed100b4,2014
172431,2,2,2014-02-19,19,1cde73eb-d00d-4870-80fa-c319b30d9370,2014
25836,0,1,2014-04-09,23,ba56e9ec-a0de-4edb-ad01-1f3053e99978,2014
22027,0,2,2014-06-01,22,fba98b1c-74f1-442e-a0fd-a75800694e6e,2014
159046,0,0,2014-11-06,6,91554558-9241-4135-a7e5-b070d951c568,2014
125478,0,2,2014-07-15,13,0fd7e616-cebd-4172-8ea3-ff35ef2aab18,2014
132751,0,1,2014-05-03,32,d03faef5-8ba9-4823-8a5a-3665698e33f8,2014
82960,2,2,2014-11-10,11,a808fcef-e5cb-4aad-9fba-bc4d8c48f878,2014
141128,2,0,2014-02-21,14,d21fe037-c5fa-4bec-a41e-121f6f48966b,2014
167842,2,2,2014-11-11,2,35205770-ef0d-46d5-8621-017a17f7d31b,2014
36821,2,2,2014-11-20,21,c91db234-5b44-4b45-a4e9-13c44184e15a,2014
46165,2,0,2014-04-20,32,09d9c66e-7ee0-495a-a207-36c1dab74c18,2014
17334,0,1,2014-03-01,14,ed84f7f7-ee31-41c5-9900-2fd9ebf0bcd4,2014
138883,1,2,2014-05-08,11,0ebe0398-594c-4337-86d4-959f1866c3d7,2014
21722,1,2,2014-12-18,20,e827ecf2-d255-44ea-90f9-0bc27ca7a9b6,2014
98045,0,0,2014-12-24,32,9d410c1b-c1b9-4260-9fb7-8a907490fc02,2014
19149,0,2,2014-01-02,1,18ae4b88-57e9-465d-baa8-1f57a727d6a4,2014
103179,0,2,2014-05-06,7,00cdf2c1-61a3-481c-ba91-b3d51dd44bad,2014
92174,2,2,2014-08-26,4,d804fe45-37d9-4048-9ded-5dd8f5c5474d,2014
94457,1,2,2014-06-13,13,2e26ba5b-2fad-40dc-b602-de90e743e041,2014
127736,2,0,2014-10-26,25,3cb4b549-27a8-496b-9091-e8190da079dd,2014
157395,0,2,2014-09-03,32,0bf7f5cc-7da2-4f7e-abea-d383889175bb,2014
165532,2,2,2014-09-22,4,3f5a5c87-c316-4d4a-acbe-b40407591e74,2014
24817,1,2,2014-01-22,14,60fa0f37-6906-4fd0-86a8-8f3c9f7bfcc5,2014
174551,2,1,2014-11-06,13,69db535b-433c-4859-baa6-5b6221c1160d,2014
137318,2,1,2014-11-20,3,774480d0-fe6b-45ec-ae7f-2fe3b78a4f86,2014
90796,0,0,2014-12-08,29,603b0b7a-758f-495b-8547-10dc54e04475,2014
94715,0,1,2014-06-06,31,5dde51d3-e3cf-4133-ac1b-c77e7841452b,2014
136402,0,2,2014-11-29,23,39dccf8b-4707-431e-b37d-e1ed435ed33c,2014
92896,2,1,2014-06-28,14,ca95f154-1e1b-4feb-be4b-075f2c7d3149,2014
92706,1,1,2014-05-19,12,eea72c1a-235d-4c4a-81e5-66d927746829,2014
173924,1,0,2014-09-16,1,ecd70b6f-6357-4f35-883d-8451fbb90a97,2014
36298,2,0,2014-05-23,22,3b39dfd0-2c0b-4152-874a-bdb1e7de12ac,2014
128371,0,0,2014-12-08,11,8de10cce-fec9-4e44-9a29-bde3ad39b7ef,2014
32070,0,1,2014-06-30,32,fdd742c9-7f63-4354-b6a2-325339bf0c9e,2014
142008,2,0,2014-11-17,4,ce38fdf2-9e27-4364-91a8-782d76349559,2014
64513,2,1,2014-07-07,18,30e8ebc5-1e2f-4c78-8d61-66def98fc470,2014
58947,2,2,2014-06-19,16,04b98ade-c94d-4db1-aea1-e59f102acf79,2014
38965,0,0,2014-04-04,31,54a4b172-35eb-4f02-82a1-c75e63242fed,2014
35331,2,1,2014-10-01,8,f42a6bc9-0318-4bc0-b2ac-a14ba95f57de,2014
28767,0,1,2014-11-27,23,ddad2be3-9448-4a7b-8fc5-d592b3bda5ee,2014
102984,0,1,2014-06-13,18,dd11f5d2-f33c-44df-8f0d-d5912639475e,2014
104110,0,0,2014-11-10,16,966632aa-2fd8-4c02-b888-2efa63210c79,2014
18188,0,0,2014-09-02,13,92a61c7a-c789-415e-96f2-4d700e7a3842,2014
169549,0,0,2014-07-11,30,6eba9075-f4c4-4389-b02c-8b46df010c7d,2014
63463,1,2,2014-06-17,4,548bb2d9-7a05-4a26-a36f-026ae195d5e9,2014
7491,0,0,2014-04-09,2,1b633dad-867b-4635-8b47-5d6cff1f201b,2014
128990,2,2,2014-10-24,13,36736075-4e0c-4017-9eb0-2cfe07ff9f1c,2014
173274,1,2,2014-09-30,21,2e2743ce-9e32-4aa3-a761-1bbc9129adf4,2014
60506,0,1,2014-05-20,8,8318243f-3b39-4e77-87c5-f7496919cd3e,2014
110295,1,2,2014-01-14,21,cad40290-b89f-4767-87a4-d26a8d06807a,2014
56775,1,2,2014-05-06,24,373684ad-8ada-45f7-bae4-4616fba68bb0,2014
174557,2,0,2014-02-24,7,7bf029d0-6f7a-4e36-84c4-fa49cb667076,2014
169441,1,0,2014-04-28,10,9de14318-d7d7-4983-a2ad-00c479dcf501,2014
125425,2,0,2014-09-24,20,1ecbed9e-ff94-47da-aba3-5b49959ce156,2014
42101,0,2,2014-05-15,5,2b8cad15-56d0-4221-afd6-e8b4d88fdb64,2014
116314,0,0,2014-10-23,3,ee9cbe13-d558-468b-a38f-f97810a7708e,2014
116185,2,2,2014-05-08,9,91c39669-4ede-48e2-a591-f534c31cb1a0,2014
100139,2,2,2014-06-14,30,750bbe5f-ba8f-407e-997e-c7b12dda5943,2014
142754,2,1,2014-03-05,17,1cd465b1-8afa-4062-9406-d536d9f849a2,2014
175509,0,1,2014-10-24,15,76c79020-f895-4096-a547-eee0f73a25f9,2014
16747,0,0,2014-12-21,24,12f0efd9-f39b-450b-bca4-974c006751ee,2014
131972,0,1,2014-11-01,17,18b9df33-2ab3-4ef7-8b08-01bf5d0b9578,2014
93916,1,2,2014-07-23,4,035e3b4a-3cb3-4883-8c97-96a06270b3f5,2014
41248,0,0,2014-05-17,2,204884ca-8ffe-4cf6-b343-b9333fa4f77f,2014
64495,2,1,2014-06-01,5,8fc31590-b405-423a-b07d-d4af50040270,2014
41771,2,1,2014-10-29,19,c9ef2b43-8a59-4a82-8fdc-94405bf132a6,2014
81913,0,1,2014-09-19,25,c12dc39c-5b95-48d0-8baa-6dd14ed5d9b6,2014
41940,0,1,2014-12-10,4,dca021b7-6d36-415d-9950-fc8693a0e9a2,2014
157717,2,2,2014-11-06,28,6243cd24-0a12-4d3d-961c-0d04a7a82219,2014
102572,2,1,2014-03-04,29,e203046c-690a-4b58-ad7b-fcbd5c969376,2014
100689,0,0,2014-10-26,17,7d682a7d-cd01-41ec-a774-120ee48c163c,2014
171568,1,1,2014-05-26,6,feaae974-7d88-4f3b-8fde-53e4b1717064,2014
34743,1,1,2014-11-20,23,e966753c-d466-43b3-b59c-312caa99d7a5,2014
174815,2,1,2014-05-14,26,c47fc5c0-993a-4766-80f4-45f1bcc20520,2014
149223,2,0,2014-04-08,28,b736ec25-c452-4f4b-86e9-9a045ddd89e9,2014
175058,1,0,2014-03-01,25,f81653d7-ebce-4eb0-8ddb-b2183289affa,2014
59502,0,2,2014-10-10,24,96e6e19e-647c-44a5-ba62-4b0c9f7a493b,2014
137793,2,2,2014-01-22,32,074dc57e-39c9-4d55-a49c-fa24d3d89071,2014
79586,0,1,2014-08-02,27,d79c7343-e8a5-404f-a5c8-a7ca5637c921,2014
119393,1,2,2014-11-19,32,30065ce7-8f6e-42fa-8eef-e0d2ccabcd35,2014
152589,0,0,2014-02-25,16,7a51e781-b491-45f1-bd7c-dff34e53f181,2014
69593,2,1,2014-10-21,12,01fa50c8-106a-4e7a-85ce-91b184a2db6c,2014
141634,2,2,2014-03-16,20,9d22e6d7-031e-44d0-8fa7-2c1ecb1bb129,2014
79662,2,0,2014-02-04,24,aa007c05-513a-468b-b650-28b7783bc5d0,2014
16702,2,2,2014-12-24,16,c1bd2d93-31d5-4898-968c-1cfd6c9365ec,2014
51501,2,2,2014-05-15,9,12c21920-e27c-49a8-98d8-e6f7b7774ecf,2014
51694,2,0,2014-09-07,4,4ffaa4f0-7b91-406d-9dea-1285d697f74e,2014
85234,0,1,2014-05-11,5,e2b03b49-646d-47d0-84b6-1380787d8965,2014
77016,0,1,2014-04-06,3,c9f3b52a-afae-449a-a1d9-b95f6b16c5f7,2014
150593,1,1,2014-09-03,23,3da935c4-d24b-48cb-942d-501ab920d2be,2014
32607,1,2,2014-12-29,20,c61f543b-31b4-4e9a-85f3-5e649dbccf7f,2014
115502,1,2,2014-05-31,4,ff3ae67c-7e10-44fc-9089-777885a9a73f,2014
140559,1,0,2014-01-11,32,275be8df-0b38-47f2-89ed-fb36113a34ea,2014
130464,1,1,2014-11-28,6,4871b22a-4534-4726-8f8b-178b32f0dd33,2014
16229,0,0,2014-10-02,9,ea994780-86a9-4a11-832b-e31c28e17ad3,2014
159860,0,1,2014-10-15,27,d8b838cf-5aa5-430d-a856-faa856b31202,2014
30713,0,0,2014-07-02,7,5d52ee36-92cf-4134-97ba-dc602d99c752,2014
99808,0,0,2014-04-10,29,3d64f891-1815-48e6-a660-62b31e266d1b,2014
9901,1,2,2014-05-07,14,6f745c16-fc67-48f2-8c88-db5e8dc8205d,2014
81015,2,2,2014-07-17,5,b5cf23f4-9292-4f20-963b-e2731d9b7e71,2014
84868,2,0,2014-05-06,19,8dacf332-c47f-44ff-918e-a6c7b6960fae,2014
144617,2,0,2014-12-28,7,0724ed18-dcf6-4caf-9cb9-f93d80bb2c65,2014
41473,0,1,2014-09-25,30,b2d0785d-2fdf-431d-b72f-40e1cdfecc55,2014
99398,2,0,2014-07-26,25,298a64fb-837c-46ed-8911-35de50ef2d90,2014
76375,0,1,2014-02-05,27,d0b8c986-2896-4e28-8571-bc3efa603f8a,2014
53954,2,0,2014-11-23,18,01495890-de6b-400c-b85d-055499f57bcf,2014
170679,0,1,2014-06-24,18,26db6d9f-4069-4567-9707-55c691d5b1e3,2014
94377,2,0,2014-04-19,22,c9570f9c-8ace-4a7c-acef-ad86812297b0,2014
146778,0,1,2014-12-22,10,fe27b279-cfac-4f5e-a133-115a4bb176d8,2014
97731,2,0,2014-11-26,4,5430170f-3835-446e-8850-602771905308,2014
131090,1,0,2014-09-23,20,5ee0dc67-7c35-4fc5-89a1-02407f8044fc,2014
96160,2,2,2014-05-21,21,ed046360-2055-4a75-9469-22c2428c1845,2014
30568,1,0,2014-11-01,2,7556cc3c-ce92-4b30-a6d5-442f187e1dd1,2014
110714,1,0,2014-09-05,7,a68d7df2-4091-4179-8dab-1966bf077599,2014
132068,2,2,2014-07-31,20,96b01071-b859-44aa-8406-7707343a0a9f,2014
88394,0,2,2014-02-19,13,3701c77e-ad05-4d3a-a663-e272f5db0bec,2014
89905,2,2,2014-09-05,4,08a5da89-ab50-4ae5-aa94-6c00f86a046a,2014
84308,0,0,2014-03-27,7,4bb7b4a2-d209-4544-a786-f6d3567a9e42,2014
104585,1,1,2014-12-24,5,1b3c1cac-4512-4efa-8137-110b702df403,2014
58460,2,2,2014-07-19,1,80d11a85-4423-43e8-887f-9ba134fe95de,2014
39156,1,1,2014-07-25,32,511b9512-b029-4056-a4a6-6ca034182b45,2014
96589,2,0,2014-04-26,22,7dafd0fe-3b96-45bd-9212-2ebbc1708dbc,2014
16168,1,0,2014-12-29,14,94fa4082-aec6-465d-8d0b-9655d3671953,2014
99603,2,1,2014-07-01,3,86af7ad3-2083-4be7-88a2-a682b401c2be,2014
83692,0,2,2014-07-01,22,a341fc1c-5734-467d-98a0-4dc09957e441,2014
158642,1,2,2014-07-07,9,3b03a8dd-7a9d-4e70-a71f-e900825a7cd5,2014
99530,2,1,2014-11-02,3,4b0aa89c-6ec4-4617-b393-478db78a00a4,2014
171192,0,2,2014-10-06,25,696e7121-07d3-4568-aa54-778fd6f1df7d,2014
65495,0,1,2014-03-25,21,7da8a259-4c74-4465-a0a7-028c65578383,2014
62929,2,0,2014-10-06,29,ec44acda-1c50-44a1-8eee-8917397fc8b5,2014
62078,0,1,2014-08-07,2,d0e726fc-ac3c-4768-b98b-745be15be8d8,2014
94538,2,0,2014-04-03,30,136438bf-daba-4397-9fc2-dd2ea82015f5,2014
51071,0,0,2014-04-23,12,944dbea3-0177-4449-b56b-4e248a7495a6,2014
72588,2,2,2014-08-07,1,409561e2-7211-40a2-9723-d0c9b0556439,2014
158721,2,0,2014-03-09,4,56cc4c8f-da3b-45ca-a202-953aa339ab9e,2014
60427,1,1,2014-08-12,25,a0877074-f2d3-4d50-877b-936985252c5e,2014
148646,1,1,2014-07-30,27,2808d9a3-8907-436f-bb09-b6a7bc7ed2f4,2014
80709,2,1,2014-10-03,3,7d2f15c7-040e-46d3-92fd-d61ad233a422,2014
84077,2,1,2014-03-27,20,7a779521-7593-456e-bfb6-d6fd96647611,2014
149013,2,1,2014-11-18,10,91de8fc5-23c8-4f39-a44a-e9b9f2ebd9a7,2014
140313,1,0,2014-03-29,31,f1d97d89-5e13-4743-92dd-eaff6acfb46e,2014
173028,1,0,2014-08-24,4,c23b5ca0-af70-46c2-b598-c6c1045df287,2014
32146,0,0,2014-10-23,26,51dd1974-5b33-4acd-8568-287de17610db,2014
93224,0,2,2014-03-13,10,320fe896-b7c6-4cef-bafc-69b596e12594,2014
9924,1,1,2014-05-25,22,30b9d8fc-e140-432e-a8f7-8e9af2862756,2014
17686,1,2,2014-09-03,30,1847c179-7647-4159-86af-4339cf147997,2014
115335,1,1,2014-05-22,18,43f359df-ef81-4c4d-b495-79a3cad0cd13,2014
45735,1,0,2014-06-14,9,a4029e51-8ace-4584-8a0c-0d3d0e7b09c3,2014
19184,1,1,2014-08-08,31,e3674704-5c7c-4238-8ee3-5889c5cb9aa3,2014
105308,0,2,2014-02-16,24,559e4bc5-1ee8-46f6-9399-fdf2dc5ef90f,2014
120120,1,1,2014-07-03,2,ecd780c8-a9d0-4cb1-bdaf-0853968c4166,2014
6158,1,1,2014-03-28,6,faa5aa8e-343f-4bb7-9adf-7562230316d8,2014
154727,2,1,2014-06-27,17,996f38ec-e0a2-4535-b4f7-72b227882532,2014
177258,2,0,2014-06-04,9,7b9b1630-80f6-4362-942e-273b24a51224,2014
107616,2,0,2014-10-19,21,63bd5ed7-9b2d-41b6-a4ac-2ab7e07cd604,2014
126322,1,2,2014-08-15,16,9f36d431-cd2a-46d8-9cc8-eb242f0024ca,2014
53154,2,0,2014-12-03,20,f9c0e985-b12c-4a48-865b-f8cf1b547a87,2014
45392,1,1,2014-03-18,13,04fce775-e634-4b14-be85-9b4cc898fcf2,2014
29217,2,2,2014-08-06,9,6de4d8ab-1bf1-495e-bae7-5aa21ecfb045,2014
22327,1,1,2014-11-05,29,fd688d68-44a9-433b-984b-4cca3453509e,2014
175005,2,2,2014-09-07,2,c838b35a-926b-49f9-b0fb-389c54f7b818,2014
37317,0,1,2014-01-10,3,89d8c91b-f9dd-4261-8a40-b1613117251a,2014
10830,0,1,2014-11-17,12,75283664-8011-454a-850a-18dff3b81fbc,2014
80104,2,0,2014-08-12,8,3af34e12-a186-4598-bdde-b8da2f88921f,2014
18584,2,1,2014-03-28,30,34f688aa-ffa4-473e-818e-cd5f0b6b6bd8,2014
16351,0,1,2014-01-16,14,e49ac80a-5a95-43ce-8491-56b8a6e21683,2014
157649,2,0,2014-01-31,4,d9f16366-f610-4d52-8f4b-6a1f410af358,2014
121540,0,1,2014-06-27,4,9c7e957f-8ca1-4d22-9de8-959db56038f4,2014
84617,1,1,2014-03-23,30,1c692666-f324-4797-baf2-32e4f4a0dfe5,2014
129789,0,2,2014-04-10,30,a882fa45-67f3-4edb-81eb-32aed72f9300,2014
169473,2,2,2014-05-13,12,609d552f-3743-4931-be7f-fc00b2283926,2014
23582,1,1,2014-03-14,25,8c5fbd4f-462b-4d2a-bdb3-fdab2c988532,2014
11721,1,2,2014-01-07,17,2dedcd7f-3644-4ece-8890-2adc0dbf5c46,2014
90349,1,1,2014-07-11,30,f0b5c892-596e-40bf-87f8-bdb384856c25,2014
112499,2,2,2014-05-14,19,02b6f6b7-e910-4ce7-93b0-2341a62843d1,2014
166485,1,1,2014-01-18,22,2af12f70-bd69-4c3d-a221-f6242e9eea93,2014
23366,1,2,2014-09-02,32,c4bcd7ea-8634-4c6b-8fd6-d8d53146bf25,2014
52778,1,0,2014-07-26,31,a23f01dd-21cd-426d-bb8f-38a26b91f04e,2014
122316,0,2,2014-05-09,21,e89c8317-64f6-4a64-9964-20a4c995e8df,2014
168359,2,1,2014-01-12,32,5eba2f63-676a-43e9-9307-096c731f1330,2014
177375,0,0,2014-12-16,25,6e95ea57-3268-45f9-8a7a-1dfccb6fb882,2014
103112,1,2,2014-08-05,32,b64c95b3-d2e8-434b-a3c8-3dec1a7e13f3,2014
51156,1,2,2014-09-10,9,e2874640-7dbc-41b3-85b2-5b29a4a57518,2014
83473,0,2,2014-07-06,3,16990799-b23d-45ee-a88e-e4c67791b784,2014
38593,0,1,2014-12-25,9,a3762a33-309c-48af-ae3c-786358ac772e,2014
139925,2,0,2014-06-29,7,f7252cdb-c40d-4549-a83e-f13deef6b02c,2014
33212,2,1,2014-05-31,25,2b5a426b-471b-41e2-90c8-5fd8f6489c3e,2014
14536,1,1,2014-09-09,29,32d0e085-a55b-4d7c-8ebe-51d662954579,2014
166540,1,2,2014-10-21,27,ee50ec01-be91-4178-be11-ca40e96945df,2014
102161,2,1,2014-09-27,19,a90ca904-f9c1-4018-90e4-04b6f6241f43,2014
67084,0,2,2014-02-18,32,90b77929-e2e7-4fb0-b58d-670a6d2125d4,2014
100266,1,2,2014-02-08,14,1457f675-2d2c-457d-adc0-f2871b5423f3,2014
24766,2,2,2014-02-28,32,ee3b1b57-fbda-4526-b674-2c5c16ce465c,2014
